index,座落,棟及號,建案名稱,總價,交易日期,單價,總面積,主建物占比,型態,樓別/棟高,交易標的,建物格局,車位總價,主要用途,主要建材,解約情形,交易明細,功能,備註,
2669,中正區博愛路110號等,10F-A2號,博愛賦御,1160,113/03/06,130.7,8.88,63.94,bt05,10/15,6-1-6土6建1車0,1房1廳1衛,,住商用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2670,萬華區西寧南路120號,A1-05F號,漢寶西門綻,2752,113/03/06,91.5,32.49,61.36,bt05,5/15,2-1-2土2建1車1,2房2廳2衛,180,(第二組)集合住宅(梯廳)(梯廳間)(H2),鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2671,中正區博愛路110號等,14F-A8號,博愛賦御,1180,113/03/06,124.3,9.49,56.61,bt05,14/15,6-1-6土6建1車0,1房1廳1衛,,住商用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2672,松山區三民路３８號旁,A5-2樓號,將捷行書,4475,113/03/06,123,39.46,60.34,bt05,2/13,7-1-7土7建1車1,2房2廳2衛,270,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2673,中山區中山北路二段63號,B2號,國賓皇琚,17505.2,113/03/06,180,108.26,58.19,bt05,5/23,3-1-3土3建1車1,,380,住家用,鋼骨造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2674,士林區富光里葫蘆街30巷25號,A1-07F號,合矩青澄,2460,113/03/06,74.4,40.28,61.01,bt05,7/11,1-1-1土1建1車1,2房2廳2衛,290,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2675,中正區羅斯福路三段68號,A-19號,北城‧羅斯福,4623,113/03/06,148,42.07,57.36,bt05,19/21,26-1-26土26建1車1,2房2廳2衛,300,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2676,信義區永吉路30巷157弄18-22號,E-4F號,亞伯信義雅晑,1978,113/03/06,160.9,12.29,60.37,bt06,4/9,3-1-3土3建1車0,,,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2677,北投區光明路,E棟15F號,嘉磐日光,4455,113/03/06,91,55.08,59.71,bt05,15/20,17-1-17土17建1車1,3房2廳2衛,270,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2678,大同區建功里鄭州路83巷10號,A06-03F號,國王雙子星,2682,113/03/06,147,18.24,59.54,bt05,3/28,20-1-20土20建1車0,1房1廳1衛,,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2679,大同區建功里鄭州路83巷10號,A10-25F號,國王雙子星,2141,113/03/06,147.2,18.93,60.01,bt05,25/28,20-1-20土20建1車1,1房1廳1衛,200,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2680,大安區正聲里光復南路260巷、280巷 解約,A1-23F號,鑄慕,10318,113/03/06,199.3,63.57,61.82,bt05,23/24,16-1-16土16建1車2,3房1廳2衛,1000,住家用,鋼骨鋼筋混凝土造,1130516全部解約,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2681,大同區寧夏路88號,B棟B1-6F號,首岳,4560,113/03/06,87.6,57.49,54.42,bt05,6/26,40-1-40土40建1車1,3房2廳2衛,245,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2682,大安區大安路一段176巷7號、9號,C號,附中仁,1480,113/03/06,160.1,9.24,48.18,bt06,2/9,2-1-2土2建1車0,1房1衛,,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2683,大安區新生南路三段70巷6號等,C號,朗朗台大,3599,113/03/06,170,21.17,66.48,bt05,1/12,2-1-2土2建1車0,1衛,,商業用,鋼筋混凝土造,,明細加入比較,  Line 建坪單價計算,親友、員工、共有人或其他特殊關係間之交易,
2684,大安區新生南路三段70巷6號等,B號,朗朗台大,3576,113/03/06,169.9,21.04,66.47,bt05,1/12,2-1-2土2建1車0,1衛,,商業用,鋼筋混凝土造,,明細加入比較,  Line 建坪單價計算,親友、員工、共有人或其他特殊關係間之交易,
2685,萬華區西寧南路120號,B1-04F號,漢寶西門綻,2784,113/03/05,91.7,32.76,62.23,bt05,4/15,2-1-2土2建1車1,2房2廳2衛,180,(第二組)集合住宅(梯廳)(樓梯間)(H2),鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2686,北投區中和街251號1樓,H-14號,玖原和美,3210,113/03/05,86.4,44.1,62.8,bt05,14/15,12-1-12土12建1車1,3房2廳2衛,290,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2687,士林區富光里葫蘆街30巷25號,A7-03F號,合矩青澄,2300,113/03/05,69.6,40.28,61.01,bt05,3/11,1-1-1土1建1車1,2房2廳2衛,270,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2688,中正區羅斯福路三段68號,B-11號,北城‧羅斯福,6860,113/03/05,138.1,59.96,59.5,bt05,11/21,26-1-26土26建1車1,3房2廳2衛,355,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2689,大安區民輝里忠孝東路三段40號,A1-14F號,永陞韶華-華年(工研館),9460,113/03/05,181.9,56.73,60.54,bt05,14/15,3-1-3土3建1車1,3房2廳2衛,500,住家用,鋼骨造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2690,信義區嘉興街及信安街交叉口,11F-A6號,潤泰信義,5268,113/03/05,120.1,62.51,55.48,bt05,11/12,2-1-2土2建1車2,2房2廳2衛,670,公務機關、住宅,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2691,南港區三重里三重路67巷,A棟1號,首泰大喆,5794,113/03/04,131.6,50.59,63.1,bt05,18/22,21-1-21土21建1車1,3房2廳2衛,350,住家用,鋼骨混凝土造,,明細加入比較,  Line 建坪單價計算,,
2692,中正區博愛路110號等,9F-A11號,博愛賦御,1270,113/03/04,129.6,9.8,54.44,bt05,9/15,6-1-6土6建1車0,1房1廳1衛,,住商用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2693,士林區福志里中山北路五段698巷,A3-9F號,中山北美,2795,113/03/04,120.4,23.21,57.44,bt06,9/10,5-1-5土5建1車0,2房2廳1衛,,住家用,RC造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2694,大同區保安街51-57號、保安街49巷4-6號,C號,樂揚心閱,4058,113/03/04,94.1,45.75,60.78,bt05,11/15,14-1-14土14建1車1,3房2廳2衛,190,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2695,中山區南京東路三段89巷4弄,B2-8F號,新潤朗格,6738,113/03/04,137.4,56.39,56.73,bt05,8/14,3-1-3土3建1車1,3房2廳3衛,350,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2696,大同區建功里鄭州路83巷10號,A12-22F號,國王雙子星,4536,113/03/04,145.5,34.93,58.94,bt05,22/28,20-1-20土20建1車1,2房1廳1衛,290,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2697,大同區寧夏路88號,B棟B1-5F號,首岳,4500,113/03/04,86.6,57.49,54.42,bt05,5/26,40-1-40土40建1車1,3房2廳2衛,235,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2698,士林區中山北路七段114巷,A2號,峰雅,3500,113/03/04,114,38.38,77.01,bt06,2/9,1-1-1土1建1車1,3房2廳2衛,180,住家用,鋼筋混凝土造,,明細加入比較,  Line 建坪單價計算,,
2699,南港區三重里三重路67巷,B棟5號,首泰大喆,4507,113/03/03,130.5,40.88,63.67,bt05,6/22,21-1-21土21建1車1,2房2廳2衛,375,住家用,鋼骨混凝土造,,明細加入比較,  Line 建坪單價計算,,
2700,大安區潮州街,A-6F號,大安潮,3000,113/03/03,145.2,27.5,54.72,bt06,6/7,1-1-1土1建1車1,2房1廳1衛,200,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2701,士林區富光里葫蘆街30巷25號,A3-02F號,合矩青澄,1690,113/03/03,68.8,24.55,58.68,bt05,2/11,1-1-1土1建1車0,2房2廳1衛,,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2702,士林區富光里葫蘆街30巷25號,A1-04F號,合矩青澄,2254,113/03/03,68.1,40.28,61.01,bt05,4/11,1-1-1土1建1車1,2房2廳2衛,270,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2703,士林區富光里葫蘆街30巷25號,A7-04F號,合矩青澄,2312,113/03/03,70,40.28,61.01,bt05,4/11,1-1-1土1建1車1,2房2廳2衛,270,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2704,士林區富光里葫蘆街30巷25號,A1-02F號,合矩青澄,2210,113/03/03,66.2,40.29,60.99,bt05,2/11,1-1-1土1建1車1,2房2廳2衛,280,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2705,大安區民輝里忠孝東路三段10巷1號,B棟B1-12F號,永陞韶華-韶光(大安館),13728,113/03/03,179.8,89.14,57.91,bt05,12/12,5-1-5土5建1車2,,840,住家用,鋼骨造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2706,中正區羅斯福路三段68號,D-11號,北城‧羅斯福,6810,113/03/03,139.3,59.44,58.01,bt05,11/21,26-1-26土26建1車1,3房2廳2衛,320,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2707,中正區羅斯福路三段68號,D-12號,北城‧羅斯福,6857,113/03/03,139.9,59.44,58.01,bt05,12/21,26-1-26土26建1車1,3房2廳2衛,340,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2708,士林區福志里中山北路五段698巷,A3-7F號,中山北美,2998,113/03/03,116.7,32.13,57.44,bt06,7/10,5-1-5土5建1車1,2房2廳1衛,290,住家用,RC造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2709,中山區南京東路三段89巷4弄,B1-6F號,新潤朗格,6960,113/03/03,135,71.98,57.52,bt05,6/14,3-1-3土3建1車3,3房2廳2衛,1070,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2710,北投區文林北路75巷,A6棟13F號,達麗天蒔,4990,113/03/03,118.4,49.26,59.73,bt05,13/14,1-1-1土1建1車1,3房2廳2衛,370,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2711,士林區中山北路五段609號,A3-9F號,築觀,6950,113/03/03,126.7,63.99,61.29,bt05,9/21,22-1-22土22建1車1,,300,住家用,鋼骨造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2712,大同區寧夏路88號,B棟B1-7F號,首岳,4613,113/03/03,88.7,57.49,54.42,bt05,7/26,40-1-40土40建1車1,3房2廳2衛,245,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2713,大安區敦南街,B-5F號,敦南琴朗,9568,113/03/03,131.7,80.68,52.08,bt05,5/15,9-1-9土9建1車1,3房2廳3衛,480,住家用,鋼筋混凝土造,,明細加入比較,  Line 建坪單價計算,,
2714,大安區瑞安街155巷,A號,ForestPark吉美富徠,12680,113/03/03,158.2,107.11,57.7,bt05,8/21,1-1-1土1建1車3,,1000,住家用,鋼骨鋼筋混凝土造,,明細加入比較,  Line 建坪單價計算,,
2715,中正區文盛里羅斯福路三段,26F-A2號,璞真宇見,4863,113/03/02,149.9,42.12,56.3,bt05,26/28,18-1-18土18建1車1,2房2廳1衛,390,住商用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2716,中正區文盛里羅斯福路三段,17F-A4號,璞真宇見,4562,113/03/02,137.5,41.73,56.46,bt05,17/28,18-1-18土18建1車1,2房2廳1衛,370,住商用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2717,信義區基隆路一段,C-18F號,青后,3480,113/03/02,158.4,25.19,54.32,bt05,18/23,4-1-4土4建1車1,2房2廳1衛,260,(第二組)多戶住宅(H-2),鋼骨RC造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2718,中山區新生北路二段68巷,Q棟Q-21F號,中山麗池,2691,113/03/02,138.2,19.47,54.78,bt05,21/23,40-1-40土40建1車0,1房2廳1衛,,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2719,萬華區西寧南路120號,B1-08F號,漢寶西門綻,2858,113/03/02,94.4,32.76,62.23,bt05,8/15,2-1-2土2建1車1,2房2廳2衛,180,(第二組)集合住宅(梯廳)(樓梯間)(H2),鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2720,南港區重陽里重陽路39巷,A棟A2-3F號,中瑋吾年,5345,113/03/02,102.8,58.86,57.9,bt06,3/9,1-1-1土1建1車1,3房2廳2衛,310,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2721,內湖區康樂街136巷18弄12號,A6-13號,家騰真,2935,113/03/02,77.7,44.5,54.47,bt05,13/15,1-1-1土1建1車1,2房1廳2衛,280,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2722,士林區富光里葫蘆街30巷25號,A2-03F號,合矩青澄,2720,113/03/02,69.2,46.26,60.15,bt05,3/11,1-1-1土1建1車1,3房2廳2衛,290,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2723,士林區富光里葫蘆街30巷25號,A3-04F號,合矩青澄,1728,113/03/02,70.4,24.55,58.68,bt05,4/11,1-1-1土1建1車0,2房2廳1衛,,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2724,士林區富光里葫蘆街30巷25號,A2-05F號,合矩青澄,2423,113/03/02,69,35.13,60.15,bt05,5/11,1-1-1土1建1車0,3房2廳2衛,,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2725,士林區富光里葫蘆街30巷25號,A2-04F號,合矩青澄,2678,113/03/02,68.5,46.26,60.15,bt05,4/11,1-1-1土1建1車1,3房2廳2衛,270,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2726,北投區建民里文承路,D-7F號,新潤潤心,4618,113/03/02,109.7,46.97,58.48,bt05,7/12,1-1-1土1建1車1,3房2廳2衛,300,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2727,內湖區內湖路二段８２號旁,A2-14F號,碧湖文森,3610,113/03/02,121.1,38.74,61.06,bt05,14/15,19-1-19土19建1車1,3房2廳2衛,330,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2728,大同區保安街51-57號、保安街49巷4-6號,C號,樂揚心閱,4123,113/03/02,93.5,51.16,60.78,bt05,10/15,14-1-14土14建1車1,3房2廳2衛,280,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2729,內湖區週美里新豐街,A3-7F號,義泰值境,4920,113/03/02,117.3,50.74,60.39,bt05,7/11,1-1-1土1建1車1,3房2廳2衛,310,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2730,大同區酒泉街,A2棟8樓號,京之硯,1900,113/03/02,89.2,21.3,56.5,bt06,8/10,5-1-5土5建1車0,2房1廳1衛,,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2731,大同區寧夏路88號,B棟B10-10F號,首岳,4672,113/03/02,89.9,57.28,54.46,bt05,10/26,40-1-40土40建1車1,3房2廳2衛,265,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,雨遮不計價,
2732,大安區臥龍街,B3棟3號,大安富御,5160,113/03/02,92.2,65.65,49.96,bt05,3/6,14-1-14土14建1車1,3房2廳2衛,360,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2733,中山區新生北路二段68巷,E棟E-07F號,中山麗池,2467,113/03/01,139.7,17.65,57.52,bt05,7/23,40-1-40土40建1車0,1房2廳1衛,,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,交易總價含下列非屬預售屋價格之費用:裝潢費,
2734,內湖區文德路22巷44弄130號,C-10F號,德孚昀品,2630,113/03/01,107.6,32.02,61,bt05,10/11,14-1-14土14建1車1,2房1廳2衛,275,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2735,中正區博愛路110號等,1棟10F-A3號,博愛賦御,1136,113/03/01,128,8.88,63.94,bt05,10/15,6-1-6土6建1車0,1房1廳1衛,,住商用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2736,中山區中山北路二段63號,B2號,國賓皇琚,20888,113/03/01,206,134.49,58.19,bt05,17/23,3-1-3土3建1車3,,1290,住家用,鋼骨造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2737,萬華區西寧南路120號,S1-01、B1F號,漢寶西門綻,4600,113/03/01,90.3,55.7,66.27,bt03,一層、地下一層/15,2-1-2土2建1車2,,360,一般零售業甲組,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,"一層:19.36坪
地下一層:27.59坪",
2738,萬華區西寧南路120號,E1-02F號,漢寶西門綻,2054,113/03/01,89.3,23.01,61.5,bt05,2/15,2-1-2土2建1車0,2房2廳2衛,,(第二組)集合住宅(梯廳)(樓梯間)(H2),鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2739,北投區文林北路131號,A1號,家居安曼,6685,113/03/01,112.2,67.93,60.71,bt05,13/25,1-1-1土1建1車1,3房2廳2衛,260,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2740,北投區三合街一段82巷,B棟B2號,長耀四季,2485,113/03/01,87.6,35.53,59.73,bt06,7/9,2-1-2土2建1車1,2房2廳2衛,320,住家用,鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,,
2741,中山區南京東路三段12號,C-13F號,南京阿曼,1738,113/03/01,133.6,13.01,58,bt05,13/15,6-1-6土6建1車0,1房1廳1衛,,住家用,鋼骨鋼筋混凝土造,,明細加入比較同建案(基地),  Line 建坪單價計算 預售備查,親友、員工、共有人或其他特殊關係間之交易,
