type,City,dist,address,p_name,tArea,h_age,p_price,p_lot,c_price,func,bath,room,Fl,tFl,date,Year
presale,Taipei,信義,嘉興街及信安街交叉口,潤泰信義 ,43.28,0,112,1,330.0,公務機關、住宅,1,2,10,12,2024-01-25,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,35.13,0,123,1,360.0,住家用,2,2,18,23,2024-01-24,2024
presale,Taipei,北投,文林北路131號,家居安曼 ,67.93,0,110,1,360.0,住家用,2,3,9,25,2024-01-24,2024
presale,Taipei,北投,光明路,嘉磐日光 ,39.34,0,95,1,190.0,住家用,2,3,18,20,2024-01-24,2024
presale,Taipei,北投,光明路,嘉磐日光 ,19.48,0,98,0,,住家用,1,1,18,20,2024-01-24,2024
presale,Taipei,北投,文林北路75巷,達麗天蒔 ,44.98,0,115,1,320.0,住家用,2,3,13,14,2024-01-24,2024
presale,Taipei,北投,文林北路75巷(中正高中對面),璞真文學,62.12,0,106,1,350.0,住商用,2,3,3,11,2024-01-24,2024
presale,Taipei,大同,重慶北路一段67號旁,久年長慶,24.26,0,120,0,,住家用,2,2,14,15,2024-01-24,2024
presale,Taipei,松山,延壽街,碧硯閣,47.47,0,142,1,360.0,住家用,2,3,24,24,2024-01-24,2024
presale,Taipei,松山,延壽街,碧硯閣,58.21,0,142,1,720.0,住家用,2,3,24,24,2024-01-24,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,21.94,0,120,0,,住家用,1,2,5,23,2024-01-23,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,36.74,0,121,1,310.0,住家用,2,3,11,23,2024-01-23,2024
presale,Taipei,中正,南昌路二段,世達懿居 ,26.96,0,126,1,230.0,住家用,1,2,8,15,2024-01-23,2024
presale,Taipei,信義,基隆路二段２３號旁,華誼信義-閱翠 ,37.93,0,180,0,,住家用,2,2,22,24,2024-01-23,2024
presale,Taipei,北投,建民里承德路六段,士科潤山 ,41.64,0,111,1,290.0,住家用,2,3,7,18,2024-01-23,2024
presale,Taipei,內湖,行善路,國泰蒔美 ,49.54,0,117,1,310.0,住家用,2,3,12,15,2024-01-23,2024
presale,Taipei,松山,吉祥里南京東路五段,鐫萃,51.16,0,160,1,340.0,住家用,2,2,3,24,2024-01-23,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,40.88,0,139,1,270.0,住家用,2,2,12,22,2024-01-22,2024
presale,Taipei,南港,三重里三重路67巷,首泰大?,25.05,0,139,1,270.0,住家用,1,1,18,22,2024-01-22,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,17.41,0,128,0,,住家用,1,1,6,23,2024-01-22,2024
presale,Taipei,中山,新生北路二段68巷,中山麗池 ,38.72,0,128,1,365.0,住家用,2,3,23,23,2024-01-22,2024
presale,Taipei,松山,松基里敦化段一小段45號,勤美璞真城仰 ,113.44,0,203,1,1110.0,住家用,0,0,6,23,2024-01-22,2024
presale,Taipei,內湖,民權東路六段210巷43號旁,宏盛掬白 ,31.26,0,104,0,,住家用,2,2,4,11,2024-01-22,2024
